query,querySlug,cluster,clusterLabel,text,videosNumber,ids
detox,detox,sport-and-food,Sport and food,video,3,7114934665567423749|7126541555074223366|7307336673338182944
detox,detox,sport-and-food,Sport and food,promo,4,7114934309861002502|7171939545854905606|7194923037102198021|7207976484160408859
detox,detox,sport-and-food,Sport and food,cheveux,5,7114934309861002502|7149224928506596613|7149205265575857413|7160753494461304069|7171888840196607237
detox,detox,sport-and-food,Sport and food,elimination,3,7126672206331006214|7149228856241671430|7296215445030456608
detox,detox,sport-and-food,Sport and food,paris,3,7126632780540284165|7250580192417139995|7262054415987723552
detox,detox,sport-and-food,Sport and food,business,3,7126622991353498885|7126522352766127366|7126520517862984965
detox,detox,sport-and-food,Sport and food,determination,5,7126622991353498885|7126522352766127366|7126520517862984965|7171939545854905606|7216792982521957637
detox,detox,sport-and-food,Sport and food,network,3,7126622991353498885|7126522352766127366|7126520517862984965
detox,detox,sport-and-food,Sport and food,formation,3,7126622991353498885|7126520517862984965|7138087661327158533
detox,detox,sport-and-food,Sport and food,travail,3,7126622991353498885|7126522352766127366|7126520517862984965
detox,detox,sport-and-food,Sport and food,equipe,3,7126622991353498885|7126520517862984965|7138087661327158533
detox,detox,sport-and-food,Sport and food,ecommerce,5,7126596201692105989|7149260490890317061|7160772232904559878|7171888840196607237|7183400840089144602
detox,detox,sport-and-food,Sport and food,meditation,5,7126522352766127366|7126520517862984965|7205280743919013125|7307324300627823905|7225537613875137818
detox,detox,sport-and-food,Sport and food,natural,4,7138095989100907781|7160790598834851078|7205280743919013125|7184500951506636038
detox,detox,sport-and-food,Sport and food,duo,5,7138072139952901381|7239439719938018586|7239436157208087835|7262056228119989537|7318768372689145120
detox,detox,sport-and-food,Sport and food,juice,8,7138070663927024902|7227945949866347802|7284681984016665889|7181969379200994606|7226859404727995694|7259887988707052842|7254315335413763370|7253901149089123626
detox,detox,sport-and-food,Sport and food,jus,4,7138070663927024902|7205303623910182150|7216807070270622982|7227945949866347802
detox,detox,sport-and-food,Sport and food,hair,3,7149205265575857413|7160753494461304069|7227952690226138395
detox,detox,sport-and-food,Sport and food,femmes,6,7160753494461304069|7194900968662682885|7227946852350512410|7273580032402984225|7296252844670258464|7307330031351549217
detox,detox,sport-and-food,Sport and food,inspiration,4,7160737497754979589|7171939545854905606|7239443787704028442|7284721804910841120
detox,detox,sport-and-food,Sport and food,automne,3,7160723485558328581|7160700361785789702|7273627375659748641
detox,detox,sport-and-food,Sport and food,eau,3,7160723485558328581|7183332909317655835|7216787489539820806
detox,detox,sport-and-food,Sport and food,homemade,3,7160700361785789702|7094955012815686914|7276624983659384066
detox,detox,sport-and-food,Sport and food,instagram,4,7171939545854905606|7171878141621701893|7205280743919013125|7207976484160408859
detox,detox,sport-and-food,Sport and food,gym,3,7171939545854905606|7259887988707052842|7309555228125187370
detox,detox,sport-and-food,Sport and food,europe,7,7171901294951681285|7171900527138082054|7216830522121669894|7250549153216941338|7262035039003626784|7284699754557115681|7284690613109411104
detox,detox,sport-and-food,Sport and food,yummy,3,7183321722723011867|7250580192417139995|7250578754248985882
detox,detox,sport-and-food,Sport and food,sii,3,7194916123626786053|7296219012462103840|7296207788978523424
detox,detox,sport-and-food,Sport and food,peau,3,7205297397759544582|7250618771344346394|7296215445030456608
detox,detox,sport-and-food,Sport and food,fruit,4,7216859835172670726|7216808047220477189|7250554721679756571|7181969379200994606
detox,detox,sport-and-food,Sport and food,objectif,3,7216820875104996614|7216817104245345542|7216792982521957637
detox,detox,sport-and-food,Sport and food,homme,3,7216774830081821979|7216771206844878106|7227946852350512410
detox,detox,sport-and-food,Sport and food,attention,3,7227959268685745434|7250618771344346394|7250604232288636187
detox,detox,sport-and-food,Sport and food,plante,3,7227959268685745434|7284692324670655776|7284678067560123681
detox,detox,sport-and-food,Sport and food,maladie,4,7227959268685745434|7227946852350512410|7250626652735016219|7250618771344346394
detox,detox,sport-and-food,Sport and food,action,4,7250576311800892699|7273571117372017953|7284721804910841120|7306180934439570719
detox,detox,sport-and-food,Sport and food,daily,3,7250576311800892699|7273571117372017953|7284721804910841120
detox,detox,sport-and-food,Sport and food,budget,3,7250576311800892699|7273571117372017953|7284721804910841120
detox,detox,sport-and-food,Sport and food,musthaves,3,7250576311800892699|7273571117372017953|7284721804910841120
detox,detox,sport-and-food,Sport and food,recovery,3,7296240279848226081|7296234047578197280|7307279198182296875
detox,detox,sport-and-food,Sport and food,pain,3,7204309881132748037|7228783518229253422|7306180934439570719
detox,detox,losing-weight,Losing weight,pourtoi,75,7186674964194446598|7292039806802988320|7059480787485199622|7059268505052400901|7069860570257837317|7069775023824768261|7069697841672801541|7069690814854712582|7069660975334542598|7081348494698630405|7081269248663833861|7092414739615091974|7092149761167330565|7092032797925248261|7091999577183718661|7104028338032872709|7103981545324629253|7103979468884118789|7103977912868670726|7103950435056241926|7103915763945245958|7103905598097460485|7103869293904940294|7115096885269925126|7115088318961880325|7115017914033523974|7138067698277174534|7138061470851534086|7149205265575857413|7160753494461304069|7160744498509761797|7160713806434389254|7171916674935852293|7171908456348273926|7171860613294001413|7183414277175348506|7183309685792001306|7183305633339395354|7194911091154062597|7194908425065696517|7194907272466697477|7205297397759544582|7205297082456886534|7205292054279228677|7205281161491369222|7216807070270622982|7216773254394940677|7216769082794740997|7227952690226138395|7227915567095762202|7227914479219084571|7239475132429847834|7239473318238129434|7239445352867220762|7239443787704028442|7239422807086533914|7250582815715249435|7250576311800892699|7250568286830808347|7250554721679756571|7250552029171551515|7262056228119989537|7273573805274975521|7273571117372017953|7284721804910841120|7284693906078338337|7284687390231285025|7284686597683989793|7296264593817586977|7307352651291708705|7307336673338182944|7307330800297463072|7318889309455633697|7186674964194446598|7292039806802988320
detox,detox,losing-weight,Losing weight,prendresoindesoi,16,7186674964194446598|7069775023824768261|7069726205586541829|7103905598097460485|7115088318961880325|7149233467241352454|7149153024315903237|7160724333550128390|7171939545854905606|7194917120046648581|7205304581042031878|7216774830081821979|7216771206844878106|7250578754248985882|7262053972368805152|7186674964194446598
detox,detox,losing-weight,Losing weight,conseilpertedepoids,11,7199403756394417414|7194916123626786053|7216774830081821979|7216771206844878106|7296230521477106976|7296219012462103840|7296207788978523424|7307371375432453409|7307348290796817696|7307326684858993952|7199403756394417414
detox,detox,losing-weight,Losing weight,pertedepoids,117,7226402115793489179|7222244479070162181|7269747891617533216|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7298438422065138977|7059418450573151493|7059323598900579590|7069690814854712582|7081367039566171397|7081280359391841542|7081269248663833861|7092344256810994949|7092341830032936197|7092032797925248261|7104028338032872709|7103979468884118789|7103977912868670726|7103905598097460485|7115146969453956358|7114977032546569478|7126641219899313414|7126640288604392710|7126617106686201093|7126614967884811525|7126596201692105989|7126553611252829446|7126551670779153670|7126524153502371078|7126522352766127366|7126520517862984965|7138142057331264773|7138099559590284549|7138061470851534086|7149260490890317061|7149224928506596613|7149204862754999558|7149182578531044613|7160773901243485446|7160772232904559878|7160767067828866309|7160710263207906566|7171939545854905606|7171901294951681285|7171900527138082054|7171894996658916613|7171888840196607237|7171848374088436997|7183426053715660059|7183400840089144602|7183305633339395354|7183296600049995013|7194923037102198021|7194908425065696517|7194907272466697477|7194900968662682885|7194897289373093126|7205321206285798661|7205292054279228677|7205281161491369222|7205276956688960774|7216830522121669894|7216820875104996614|7216817104245345542|7216792982521957637|7216787834424806661|7216787489539820806|7216769082794740997|7227929909656620315|7227915567095762202|7227914837475577114|7227914479219084571|7239429454462717211|7250580192417139995|7250578754248985882|7250568323572763930|7250568286830808347|7250554721679756571|7250552029171551515|7250549153216941338|7250546359550463258|7250526243945188634|7250523818496773402|7262055332250144033|7262035039003626784|7262028276816694560|7262021675854728480|7273605548904320288|7273600042353610017|7273575444732022048|7273573805274975521|7284699754557115681|7284692324670655776|7284691506814799137|7284690613109411104|7284678067560123681|7296264593817586977|7296245115180404000|7307371375432453409|7307324730997050657|7318837950018571552|7318828128556649760|7318777901594217760|7318760500425166113|7318758537822260512|7226402115793489179|7222244479070162181|7269747891617533216|7268396719728086305|7265803758507019553|7265794182160207136|7276482120967638305|7299952033908444449|7298438422065138977
detox,detox,losing-weight,Losing weight,perdreduventre,14,7226402115793489179|7222244479070162181|7059341942412365061|7126617106686201093|7138116679875316997|7149204862754999558|7160786197189627142|7160710263207906566|7205321206285798661|7216769082794740997|7262028276816694560|7318828128556649760|7226402115793489179|7222244479070162181
detox,detox,losing-weight,Losing weight,pertedegraisse,4,7226402115793489179|7222244479070162181|7226402115793489179|7222244479070162181
detox,detox,losing-weight,Losing weight,perdreduventrerapidement,4,7226402115793489179|7222244479070162181|7226402115793489179|7222244479070162181
detox,detox,losing-weight,Losing weight,pertedegras,16,7222244479070162181|7268396719728086305|7299952033908444449|7103905598097460485|7126614967884811525|7194922077491694854|7194901480405519622|7205276956688960774|7250568286830808347|7284754868349259040|7284699754557115681|7284692324670655776|7307363017807662369|7222244479070162181|7268396719728086305|7299952033908444449
detox,detox,losing-weight,Losing weight,prendredesrisques,4,7276482120967638305|7299952033908444449|7276482120967638305|7299952033908444449
detox,detox,losing-weight,Losing weight,pertedepoidsdurable,8,7299952033908444449|7194916123626786053|7205276956688960774|7216787834424806661|7273600042353610017|7284691506814799137|7318758537822260512|7299952033908444449
detox,detox,losing-weight,Losing weight,pertedepoidssaine,30,7298438422065138977|7081314002113940742|7092344256810994949|7103905598097460485|7126617106686201093|7149211499729308934|7160714235905903877|7160710263207906566|7171939545854905606|7171888840196607237|7194908425065696517|7194907272466697477|7194899153036643590|7205328528471117062|7205318733286345990|7205276956688960774|7216793215217831173|7216787834424806661|7216774830081821979|7216771206844878106|7227929909656620315|7273580032402984225|7284720988883881248|7284699754557115681|7284693906078338337|7284678067560123681|7296240279848226081|7296234047578197280|7296225879464676640|7298438422065138977
